State,County,Life_Expectancy,Age-Adjusted_Mortality,Child_Mortality_Rate,Infant_Mortality_Rate,%_Frequent_Physical_Distress,%_Frequent_Mental_Distress,%_Diabetic,%_Food_Insecure,%_Limited_Access_Healthy_Food,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,%_Insufficient_Sleep,%_Uninsured_adults,%_Uninsured_children,Other_PCP_Rate,%_Disconnected_Youth,Household_Median_Income,Homicide_Rate,Firearm_Fatalities_Rate,%_Homeowners,%_Severe_Housing_Cost_Burden,Population,%_<_18,%_65_and_over,%_Not_Proficient_in_English,%_Female,%_Rural
Ohio,Jackson,73.437608991,554.7,67.346546084,7.9639889197,13.654617518,14.273711424,13.3,17.4,2.4888824356,24.602767811,17.014147918,39.128333219,8.6821061377,4.2808435409,89.37101,13.904068002,44671.0,4.4,17.2,68.520518359,11.585866886,32449,23.840488151,16.89728497,0.3078232963,51.080156553,64.580887886
Ohio,Jefferson,74.417166933,499.3,97.434231893,11.336385437,12.531768266,13.045744782,15.0,16.5,9.7900464492,29.43964872,9.7193023231,40.040765751,6.5912980345,3.7773654917,125.07722999999999,6.2632375189,43520.0,5.9,15.5,69.047187262,9.9522445081,66359,19.338748324,21.02955138,0.2547113792,51.450443798,38.982053967
Ohio,Knox,77.531892426,383.1,47.986350549,8.3615369301,12.045853375,12.442041279,12.4,13.3,5.0660477982,20.74960685,12.877757303,33.529056256,8.2491333077,4.9230769231,70.19148,6.023986800944806,52061.0,3.3,10.2,71.337552198,11.679446833,61261,22.797538401,17.724163824,0.3400945288,51.00308516,55.700004924
Ohio,Lake,78.216167721,350.2,36.540803898,4.3489383474,10.031791072,10.979769239,10.8,11.1,7.5676139396,36.919892554,7.2827771657,34.035715573,6.4886242639,3.3026995979,54.75476,4.2405410345,60521.0,1.9,8.4,74.650874651,10.431088903,230117,20.305757506,19.470095647,1.1144781299,51.14181047,6.5292708691
Ohio,Lawrence,73.188995228,578.1,59.259259259,8.3108248494,12.436903224,13.727775493,16.6,15.1,5.4187558784,46.095593481,11.850323444,37.72516838,8.2535490261,3.6637462892,48.13358,6.023986800944806,43108.0,4.9,16.4,71.787956681,12.015693968,60249,21.909077329,18.548025693,0.1215911065,51.185911799,45.916733387
Ohio,Licking,77.801188676,362.4,50.907962129,6.9726902963,10.896185687,11.989880349,11.9,12.5,5.932086093,19.371735863,12.702247541,33.843379755,6.9770857814,3.4566432735,40.35792,4.713944554,62658.0,2.5,11.2,72.416736506,9.800085882,173448,23.254808358,16.16795812,0.3261167785,50.870577925,35.527833169
Ohio,Logan,76.155462866,423.4,53.564358741,6.4034151547,11.350030528,12.338971275,11.1,12.6,2.9905037494,31.646501222,18.237502594,37.676762789,7.5172542436,4.414447282,44.12576,3.4184675835,54782.0,3.1,10.1,73.83905084,9.8531792553,45325,23.263099835,17.469387755,1.0154431986,50.471042471,56.914824022
Ohio,Lorain,77.776116454,374.1,43.541838264,5.6182184672,12.035521252,12.244701545,11.9,13.2,7.8758379214,38.936913499,9.2037316436,38.752477751,7.7629714273,3.0548558634,52.285630000000005,6.9009161041,55443.0,3.9,11.3,71.406647891,11.891952768,307924,22.277574986,17.821280576,1.1135462941,50.757979242,11.737944491
Ohio,Lucas,76.148955997,445.7,65.056132724,8.0454451984,12.268774484,13.365310417,11.8,17.5,5.4772932555,35.618905466,10.732762101,39.844076057,7.9105189104,3.1239643644,129.96447,6.7020101613,47562.0,7.6,12.3,59.965581016,14.705354611,430887,23.093293601,15.816211675,0.8534552485,51.575471063,4.6600952888
Ohio,Madison,76.117335038,420.7,57.192657552,9.5583388266,10.899275151,11.40588178,11.6,12.1,9.2476117085,33.447612677,16.382807227,40.528909494,6.7085690342,3.9169520548,31.79217,6.1016949153,69937.0,6.3562279204890455,8.7,71.312684366,7.94789635,44036,20.587700972,15.076301208,0.4893099043,45.649014443,48.486243813
Ohio,Mahoning,76.47202764,422.3,52.65733373,8.365901319,12.260743779,12.79251768,12.7,16.4,10.8205455,38.889467171,9.7474730136,38.181772117,7.3425492281,3.1892127735,73.10831999999999,7.0024682329,43904.0,10.0,15.9,68.663232519,12.378012032,229796,20.095650055,20.522115267,0.9644810855,51.193667427,15.158506509
Ohio,Marion,75.145497922,476.1,63.844147316,7.61614623,12.697246412,13.176639899,14.5,14.8,17.786907786,41.961334166,15.887075538,38.217880241,7.3738496168,3.7590742471,103.12928,6.8221986568,46450.0,2.6,9.8,68.359042876,11.330357515,64967,20.809026121,17.456554866,0.3731161689,46.836086013,30.250672922
Ohio,Medina,79.88678028,285.6,31.844208335,3.9360591212,9.1584246458,10.539259387,10.9,9.6,4.1724003587,24.436687363,7.8869675585,33.736928255,5.6383305845,2.9621464421,45.9716,1.4829794405,72926.0,1.4,8.2,79.93362305,8.8254399879,178371,22.645497306,17.26625965,0.3896695602,50.571000891,29.794234385
Ohio,Meigs,74.133772423,506.1,69.947539345,7.4193244228276525,13.336415713,13.736355491,14.2,16.8,7.2914857536,23.03417696,18.341668603,40.548577906,9.2735478236,5.0009844458,38.9948,6.023986800944806,42200.0,6.3562279204890455,18.1,78.093699515,10.865122616,23080,21.494800693,19.324090121,0.0,50.693240901,81.295750947
Ohio,Mercer,79.100311374,317.2,52.757793765,5.4137664346,10.241715761,11.288734876,11.6,9.9,0.8826782042,13.849287169,15.030865708,34.886362335,6.2857875395,4.210721573,36.699040000000004,6.0515021459,60055.0,6.3562279204890455,8.8,77.419154999,7.2172146756,40873,25.606145866,17.299929049,0.1134834129,49.548601766,61.358847454
Ohio,Miami,77.778103116,371.1,42.47472236,4.7474132684,10.696175613,11.830283326,13.0,12.2,3.3862388787,32.163044344,10.724878005,35.561627573,7.8720886886,4.4308111793,56.125260000000004,7.9644306979,60800.0,6.3562279204890455,9.6,69.718826406,8.7371146855,105122,23.076996252,18.29398223,0.4961158012,50.80668176,30.798197179
Ohio,Monroe,78.68421111,340.9,58.04747711516956,7.4193244228276525,12.165950154,13.003384277,14.5,17.2,1.9176117677,36.65763784862097,14.888485246,36.285217073,8.4909204759,5.8475689882,43.02309,6.023986800944806,44868.0,6.3562279204890455,14.0,78.24197861,11.364458921,13946,20.600889144,22.787896171,0.2448797863,49.806396099,97.650594181
Ohio,Montgomery,75.119550528,497.3,60.189111663,7.8642384106,12.57824734,13.323379657,13.3,17.5,9.569088843,69.841552464,10.117968012,39.0749144,8.9318095018,3.6231406592,116.45364000000001,4.754623562,48039.0,9.1,16.1,61.170495984,14.20084421,531542,22.20238476,17.624195266,1.0396051504,51.806066125,4.331284698
Ohio,Morgan,77.421721436,399.7,58.04747711516956,7.4193244228276525,13.573609714,14.307748225,13.1,16.5,2.9441593117,36.65763784862097,25.004327672,37.434086603,7.953749124,4.4950738916,6.798559999999999,6.023986800944806,41375.0,6.3562279204890455,13.5,78.122956181,8.9075055565,14709,21.055136311,20.878373785,0.2704048958,50.05098919,81.486648067
Ohio,Morrow,77.771620846,393.8,38.833791373,7.4193244228276525,11.111858693,12.033953807,13.6,11.2,0.1617073402,20.931648653,21.625415167,36.288962033,8.1298863255,4.5597301384,5.71527,6.023986800944806,55466.0,6.3562279204890455,7.4,82.325326657,7.3996621893,34994,23.452591873,16.82002629,0.0909862914,49.997142367,88.839119074
Ohio,Muskingum,76.214291792,440.6,56.741523447,6.3775510204,13.310327045,13.788830179,13.3,15.5,10.243849102,17.407652404,9.6386663409,40.007138999,7.6336180417,3.7315634218,114.91718000000002,5.2286198137,44884.0,2.2,11.9,67.27320368,12.544008741,86149,22.798871722,17.502234501,0.258999938,51.48986059,47.032785743
Ohio,Noble,81.437533837,316.3,58.04747711516956,7.4193244228276525,11.230402006,12.081705732,14.0,14.1,13.305813096,25.565936875,11.846235859,36.680596194,8.4738041002,4.9671292915,48.59086,19.341563786,44835.0,6.3562279204890455,12.09563647722654,84.27773344,8.0270991583,14406,18.478411773,26.523670693,0.1595358956,41.843676246,62.526459543
Ohio,Ottawa,78.095948858,362.2,44.899137295,7.4193244228276525,10.836201649,11.832119248,13.3,11.7,6.9127786011,23.737415077,11.141595755,35.048910018,7.1305397482,4.8186723554,19.67681,6.023986800944806,55968.0,6.3562279204890455,7.3,78.228065161,9.9162420196,40657,18.850382468,24.283641193,0.12300123,50.343114347,49.447233755
Ohio,Paulding,77.462448205,369.5,58.04747711516956,7.4193244228276525,11.026490088,11.870463643,12.3,10.9,5.5395578851,36.65763784862097,23.195953429,36.092199674,7.592760181,4.465640581,31.83868,6.023986800944806,52534.0,6.3562279204890455,11.6,76.887600474,8.5216444323,18845,23.778190501,18.105598302,0.4263435431,50.246749801,81.900683185
Ohio,Perry,76.591004256,398.9,49.238255228,7.4193244228276525,12.859402914,13.343101151,12.7,15.3,2.3496148068,18.529498962,12.695238889,37.865590958,8.7990049293,4.5059288538,55.518539999999994,8.4404695361,51702.0,4.8,11.1,73.688862699,11.807302386,36024,23.77859205,16.078170109,0.1242530028,49.92227404,75.242664596
Ohio,Pickaway,76.185699083,438.8,47.799243179,7.0268960504,11.11978091,11.670804513,12.9,12.4,2.0087731086,19.722378519,16.83577829,38.302557916,6.9934864587,4.2125529457,48.41778,10.811677895,62445.0,3.5,14.0,73.845363473,8.9513524959,57830,21.592598997,15.367456338,0.2747609765,47.41483659,49.865345255
Ohio,Pike,73.400538904,584.4,66.661728761,9.6638655462,13.242669557,14.059787555,13.2,16.5,7.0011359221,46.073694283,22.683966972,38.637115546,9.2363636364,4.4261822376,35.37319,6.023986800944806,43499.0,7.6,18.4,68.748300553,10.859728507,28270,23.756632473,17.55571277,0.1240554866,50.166253979,74.238043819
Ohio,Portage,77.762534086,354.6,48.495821277,5.823134623,11.171810067,12.047277844,10.7,13.9,7.8300294551,26.10627928,9.5129711123,34.951147785,7.7914505167,4.6282742081,30.811510000000002,3.4920378304,59490.0,1.8,8.0,68.656764403,13.520838153,162277,18.933058905,15.926471404,0.6463174784,50.986276552,32.8133615
Ohio,Preble,75.222536562,458.4,52.655135192,7.4193244228276525,11.283302024,12.330552961,13.7,12.3,0.2315356605,53.35661622,26.805689679,35.803364218,8.190011576,5.0323508267,38.910509999999995,6.8736141907,52300.0,6.3562279204890455,11.1,76.323948902,8.5772721462,41120,22.624027237,18.73540856,0.310280278,50.522859922,69.224035959
Ohio,Putnam,80.27048834,278.4,28.691934697,7.4193244228276525,9.7723137734,11.232776023,10.5,8.8,3.8451952152,12.748097592,11.309990072,35.140849515,6.0225719925,3.874518437,20.66238,6.023986800944806,62944.0,6.3562279204890455,7.6,80.264457786,6.5005838848,33878,25.482614086,16.878210048,0.3717355007,49.808135073,84.66042494
Ohio,Richland,76.137990277,460.0,58.815159133,6.5440947336,12.128554465,12.787518852,11.5,15.3,11.397393323,44.303431727,9.7269310595,37.648355289,8.2960927592,3.9886465491,70.48736000000001,10.702931826,47141.0,3.4,11.9,67.722508179,11.16270154,120589,21.725032963,19.276219224,0.319617158,49.360223569,32.054629444
Ohio,Ross,75.104855756,483.7,42.21254014,6.5667620812,12.88895777,13.329917974,12.5,15.3,5.7650414216,47.519688271,16.598122568,40.960592605,7.638953112,3.8024604156,128.05091000000002,8.7672052663,50387.0,2.6,10.6,70.374395289,11.618164968,77313,21.180137881,16.201673716,0.2194095141,47.320631718,58.671090387
Ohio,Sandusky,76.773913272,405.1,42.01910956,4.4294452647,12.139661571,12.423912481,13.3,11.4,3.4031282001,31.424659379,14.533325392,34.694455597,6.2537513934,3.7183260355,59.126619999999996,11.052283256,53058.0,2.4,10.7,71.43459382,10.139708435,59195,22.728270969,18.160317594,0.7604630454,50.570149506,44.143804148
Ohio,Scioto,73.521976345,562.9,56.766406238,6.5876152833,13.855888363,14.323592673,16.3,17.7,7.3113450744,52.000943883,16.05145321,41.512323419,7.6369369987,3.7976169513,142.23814000000002,6.630515159,41843.0,5.4,13.3,67.772480466,13.73960052,75929,21.626782916,17.886446549,0.1720696538,50.574879163,54.277412294
Ohio,Seneca,77.6924197,371.0,42.532506987,7.6054955839,11.804159718,12.208496591,12.9,12.9,5.2235736236,21.058204878,14.092590884,38.421773117,7.4699250488,4.1735700197,39.82405,4.4275239707,47805.0,6.3562279204890455,11.2,72.227646813,9.6969115672,55243,22.093296888,17.747044874,0.3663281769,50.111326322,47.509031633
Ohio,Shelby,77.879955294,373.5,37.96810679,4.5850527281,10.426453795,11.514234316,11.8,11.5,5.6887427191,30.762289535,13.998250219,36.701563075,6.1359576927,3.6369288157,24.61084,6.023986800944806,60148.0,6.3562279204890455,6.5,70.768818645,8.5793811057,48759,25.207653972,16.10574458,0.5267759563,49.781578785,51.111830524
Ohio,Stark,77.181227167,397.1,56.745159024,8.114012275,11.618919251,12.585794577,12.3,14.4,8.0756173142,26.040760925,9.3043049189,36.609824267,7.0603120661,2.8587757629,79.72255,4.2884693463,51214.0,5.3,13.5,68.390589133,10.628598364,372542,21.612865127,18.984168228,0.4826637377,51.419437272,13.530057031
Ohio,Summit,76.766429477,413.0,60.382696907,7.2996127215,11.28373686,12.241796425,10.5,15.3,7.7062300207,46.442984769,7.68234481,37.963686229,7.7502281716,4.1602220569,96.07781,5.3342970726,55531.0,6.5,12.8,65.645387654,13.029219942,541228,21.086122669,17.463619768,1.2663829854,51.471468586,3.8766586499
Ohio,Trumbull,75.519838075,463.9,62.834549518,8.2587749484,11.548240827,12.771981587,12.6,15.9,7.9155114726,57.264883919,11.225433905,37.84233097,7.6822793821,4.0245455598,24.952589999999997,7.1204844435,46340.0,6.7,15.1,70.563609314,11.396303901,200380,20.569917157,20.966164288,0.3429081307,51.197724324,27.273289208
Ohio,Tuscarawas,78.132939824,360.9,37.767470406,5.1833614099,12.129217329,12.196600706,13.5,13.3,7.0069285408,16.928823303,11.265553795,36.221208235,8.8930498137,5.799242774,44.42181,4.6069868996,51408.0,3.1,11.9,70.693334793,10.918373103,92297,22.936823515,19.190222867,0.8384102452,50.600777923,41.580436802
Ohio,Union,79.10262437,303.6,48.837840282,6.7741181967,10.306995908,11.218985748,9.4,10.1,5.239292887,15.01726986,8.1786426619,36.437338794,5.4052393968,3.5515707534,40.53506,6.023986800944806,86609.0,6.3562279204890455,6.9,78.112196659,10.135063278,56741,24.941400398,11.975467475,0.2510900031,52.165101073,49.952198853
Ohio,Van_Wert,77.075916605,401.9,75.329566855,7.4193244228276525,11.112769014,12.149287105,13.6,11.4,5.6151738481,21.141400735,12.537172717,37.327784986,6.7451363054,3.9067142008,56.703410000000005,6.1538461538,49120.0,6.3562279204890455,9.9,74.797878814,8.7445573295,28217,23.290923911,18.6164369,0.4355171766,50.870042882,50.727108266
Ohio,Vinton,75.153537108,483.9,58.04747711516956,7.4193244228276525,13.10878661,13.903703918,15.1,15.8,23.757053858,36.65763784862097,26.03686386,37.41751342,8.9151723261,5.3918285332,15.276499999999999,6.023986800944806,40927.0,6.3562279204890455,12.09563647722654,73.441519889,11.272107394,13092,22.166208372,17.247173847,0.0885098165,49.801405438,100.0
Ohio,Warren,79.49472725,288.5,30.071648972,5.4143126177,9.2963110343,10.414590098,10.9,9.5,5.4061535385,28.365083611,6.5662713814,35.408624721,5.1973972206,3.2021380787,51.55495,5.2212913599,85532.0,1.5,6.6,77.558733148,8.9738577752,228882,25.087162818,14.143095569,0.7391512815,49.774556322,17.26620058
Ohio,Washington,76.345324681,425.8,47.41388196,7.4193244228276525,12.118666695,12.583830267,14.1,14.3,3.5303939206,26.353354562,12.386274139,37.261967447,8.5700543232,3.974524347,170.479,6.2365591398,46417.0,6.3562279204890455,11.2,73.859248168,9.9064730495,60418,19.818597107,20.573339071,0.1245717845,50.920255553,56.562206611
Ohio,Wayne,78.342877454,357.2,58.009228741,5.8358433735,11.324523298,12.080802466,12.7,12.0,5.0361237601,25.245932679,13.726785039,34.755169441,10.197513917,7.4808533917,40.50397,4.3709391613,56172.0,2.1,7.9,72.956888797,9.6616523514,116038,24.44716386,17.35465968,1.2640553336,50.285251383,51.000698568
Ohio,Williams,77.705129152,379.5,41.187373128,7.4193244228276525,11.657522003,12.522656145,12.8,12.2,7.4352425221,16.227765707,19.170162026,36.611547746,7.3741856293,3.9967656232,54.371469999999995,6.023986800944806,50347.0,6.3562279204890455,5.4,76.433204481,9.4203864091,36784,22.893105698,18.576011309,0.3295034526,50.250108743,63.628393815
Ohio,Wood,78.912569793,320.0,39.347211032,5.0309191909,11.013852257,12.131989329,10.7,12.4,10.178898509,16.391721156,10.510593572,32.551012785,6.4161739462,3.3305847345,55.942130000000006,6.023986800944806,61774.0,1.4,7.4,65.738139359,13.104473357,130492,20.265610152,14.912025258,0.5839797075,50.682800478,29.546251434
Ohio,Wyandot,78.155324694,347.9,58.04747711516956,7.4193244228276525,11.142553284,12.080844379,11.8,11.1,1.9385548616,15.062509414,12.780451022,35.442044521,7.0747772181,4.2143401983,45.394709999999996,6.023986800944806,47527.0,6.3562279204890455,9.9,72.261657748,9.189128982,22029,22.697353489,18.757092923,1.6042780749,50.406282627,57.417643157
Oklahoma,Adair,72.681606648,581.2,98.261203913,12.863268223,19.025908777,19.175608888,17.3,19.4,3.8033213932,30.29798064,22.538621538,39.486644785,28.212969497,10.198393179,50.20768,16.374781086,33187.0,10.9,13.6,69.753719856,10.498348413,21909,26.071477475,15.851932996,0.951918407,50.043361176,83.295860336
Oklahoma,Alfalfa,80.100485491,317.5,69.29513374083454,7.470814945435469,11.768507621,12.107086113,12.5,13.4,21.074137645,19.856883428759087,32.045751473,32.409935062,16.282584057,10.36437247,33.85813,8.632665007233717,52017.0,7.682944140038157,17.51409997004065,75.985844287,4.6422719825,5907,20.365667852,19.045200609,0.6313131313,40.612832233,100.0
Oklahoma,Atoka,74.780893376,507.3,69.29513374083454,7.470814945435469,15.028049338,15.327710033,13.8,18.3,17.919680615,24.1021933,24.64141606,34.344640457,25.391680173,11.712538226,21.60294,10.896309315,38595.0,7.682944140038157,21.7,73.221044663,9.4866529774,13887,22.308633974,19.716281414,0.2141491396,48.023331173,100.0
Oklahoma,Beaver,78.551641608,370.5,69.29513374083454,7.470814945435469,12.279283552,12.470482998,12.3,8.9,14.055327523,19.856883428759087,36.466880258,32.870209037,21.782841823,12.090163934,75.2587,8.632665007233717,53242.0,7.682944140038157,17.51409997004065,78.078934855,8.5655314757,5315,25.832549389,19.567262465,4.3054743815,50.08466604,100.0
Oklahoma,Beckham,74.35362335,539.6,125.37287623,11.299435028,12.956674458,12.982401514,12.6,15.3,4.0873034361,24.970622797,29.233037064,33.995195175,19.665063837,8.405246807,105.53847999999999,8.632665007233717,49784.0,6.2,21.7,65.641093358,7.4256035935,21793,24.484926352,13.706235947,1.167683071,46.129491121,32.655183327
Oklahoma,Blaine,73.886059844,558.0,69.29513374083454,7.470814945435469,12.912137051,13.520179013,12.9,13.5,17.657315415,37.965072134,22.001877494,31.53339919,19.559808612,9.9399849962,84.22825999999999,8.632665007233717,46253.0,7.682944140038157,17.51409997004065,76.119402985,7.3025757147,9498,26.058117498,19.414613603,3.035694429,51.379237734,57.431131207
Oklahoma,Bryan,75.120883095,513.6,51.565722858,6.1169562026,14.17507383,15.17683651,12.1,15.9,8.0169214501,24.858162251,22.756847888,33.060145777,21.268042421,8.8102136907,51.81459,7.2049689441,41563.0,4.8,15.5,63.024067175,11.691729323,46319,23.424512619,17.839331592,0.7427798476,51.15179516,61.330629951
Oklahoma,Caddo,72.244164131,616.4,97.666116593,10.799136069,15.18418574,15.191496965,13.3,16.0,14.653005218,23.843856801,35.402693515,34.530374862,25.365980049,10.899987161,61.70089,9.4508301405,41085.0,7.3,19.0,70.398131023,7.8336148649,29173,25.125972646,16.518698797,2.6385031428,47.530250574,79.969594595
Oklahoma,Canadian,78.539648801,341.4,54.203212772,5.6774849589,11.039335149,11.727463677,11.3,11.4,5.5088375975,11.468001835,14.654145636,33.364383969,14.173276463,5.4448199697,54.314420000000005,5.0365072269,73878.0,3.2,12.9,76.250056976,8.0958050284,139926,26.068779212,12.781041408,1.3462843844,50.373768992,22.508027453
